customer_id,trans_date
CS2588,17-Jul-14
CS5633,28-Sep-13
CS3924,23-Mar-14
CS2927,23-Aug-11
CS3510,14-Oct-11
CS1387,13-May-13
CS1949,19-Dec-14
CS1725,23-Sep-12
CS2037,15-Oct-11
CS1607,17-May-13
CS5502,13-Oct-12
CS2175,14-Oct-11
CS5122,12-Aug-12
CS4411,19-Sep-12
CS3044,06-Dec-12
CS4453,03-Jun-11
CS4268,27-Jun-14
CS3177,10-Nov-14
CS5742,27-Mar-14
CS4077,07-May-12
CS1344,17-Nov-14
CS3353,06-Feb-14
CS4252,08-Nov-14
CS6037,28-May-11
CS2778,07-Oct-12
CS4135,03-May-14
CS3220,02-Feb-14
CS2864,06-May-14
CS3755,18-Sep-13
CS4360,23-May-14
CS1826,12-Apr-14
CS3397,13-Aug-12
CS5356,19-Dec-14
CS2095,03-Dec-13
CS5836,26-Apr-12
CS4358,17-Sep-14
CS1732,17-Oct-13
CS3704,27-Apr-13
CS2153,25-Aug-14
CS1194,29-Nov-12
CS4555,03-Jun-12
CS1911,29-Oct-13
CS2008,01-Jun-14
CS5241,31-Dec-11
CS1961,15-Jan-14
CS1723,04-Jan-14
CS1125,05-Jul-13
CS4283,18-Sep-12
CS2202,18-Jul-11
CS1238,06-Jul-13
CS5122,11-Oct-11
CS1714,24-Sep-11
CS2701,21-Oct-11
CS5293,26-Oct-11
CS1757,20-Apr-12
CS1476,26-Aug-12
CS2708,19-Sep-12
CS6022,22-Feb-15
CS3996,14-Nov-12
CS2548,06-May-13
CS3435,23-Jul-13
CS2701,03-Sep-12
CS2256,05-Oct-14
CS2133,20-Mar-13
CS5665,13-Sep-12
CS5057,02-Dec-14
CS2006,09-Sep-14
CS1196,31-Aug-14
CS1666,25-Jan-15
CS5313,11-Nov-14
CS2967,03-Nov-11
CS5101,19-Jul-12
CS5081,16-Mar-12
CS4411,08-Aug-12
CS1674,01-Jan-15
CS2900,02-Sep-13
CS2004,26-Jun-13
CS3337,29-Apr-13
CS1897,10-Jul-14
CS2332,08-Jun-12
CS1630,25-Dec-13
CS4800,28-Sep-12
CS5311,04-Apr-12
CS4603,18-Sep-14
CS1850,08-Jan-13
CS4357,04-Feb-14
CS1405,07-Aug-14
CS2895,10-Mar-12
CS5817,05-Jul-13
CS6044,03-Jul-12
CS1483,04-Oct-14
CS4444,04-Feb-13
CS1538,15-Jul-13
CS5755,28-Dec-11
CS4393,14-Jan-13
CS4850,23-Jul-13
CS4865,14-Feb-15
CS4447,20-Mar-12
CS4865,05-Mar-12
CS2793,21-Jan-15
CS1400,19-Dec-14
CS2771,29-Aug-11
CS5306,27-Nov-14
CS5913,18-Jun-13
CS2498,25-Nov-13
CS5352,31-Jul-13
CS1698,30-Jan-15
CS3533,31-Dec-14
CS2654,05-Sep-11
CS1865,26-Oct-12
CS3771,01-Feb-14
CS1699,03-Feb-15
CS3413,12-Nov-14
CS2808,08-Jun-14
CS2555,05-Dec-11
CS5219,30-Nov-13
CS3386,23-Jul-14
CS3578,02-Jan-13
CS3610,30-Sep-11
CS5244,07-May-14
CS1396,27-Dec-12
CS1471,18-Aug-13
CS1434,15-Feb-14
CS3582,09-Apr-14
CS3627,15-Nov-11
CS4455,30-May-14
CS3752,18-Apr-12
CS3466,23-Sep-12
CS3483,16-Oct-12
CS5160,29-Jan-12
CS3517,13-Sep-12
CS2221,27-Aug-14
CS3756,20-Sep-12
CS3135,15-Jun-13
CS3339,18-May-14
CS3544,06-Sep-14
CS2937,17-Jul-11
CS3963,17-Sep-14
CS4140,07-Nov-14
CS4482,04-Nov-12
CS1376,24-Sep-12
CS6065,29-Jan-14
CS5886,04-Sep-12
CS6109,09-Jun-11
CS4137,23-Jun-14
CS1134,10-Apr-14
CS2681,23-Mar-13
CS2226,09-Mar-15
CS1808,04-Dec-11
CS1743,15-Nov-12
CS3982,30-Jun-12
CS2505,30-Apr-12
CS4516,13-Jul-14
CS5428,24-Jun-14
CS2408,20-Aug-14
CS2468,10-Feb-12
CS3694,28-Jan-13
CS3832,09-Aug-14
CS3546,09-Dec-12
CS1191,16-Mar-14
CS3299,09-Dec-11
CS5419,09-Apr-12
CS4556,07-Aug-14
CS4977,20-Nov-14
CS6070,29-May-13
CS5082,25-Oct-13
CS3446,18-Jun-14
CS4213,01-Jul-12
CS5200,09-Jan-14
CS5184,25-Oct-12
CS5457,27-Feb-12
CS2682,01-May-13
CS2498,19-Feb-14
CS2463,28-Jan-12
CS3683,09-Jul-13
CS2224,21-Dec-14
CS5446,03-Nov-11
CS3400,12-Aug-14
CS5374,30-Jan-13
CS2029,30-Oct-14
CS4133,17-Jan-13
CS3096,17-Mar-12
CS3609,04-Mar-12
CS3930,22-Sep-13
CS2075,29-Jan-14
CS4848,12-May-13
CS2016,03-Nov-11
CS1411,28-Dec-13
CS2789,09-Jul-11
CS5562,12-Nov-12
CS2241,19-Jul-13
CS3172,22-Apr-13
CS1785,10-Sep-13
CS5431,12-Sep-14
CS1251,12-Mar-14
CS4643,03-Aug-11
CS1461,23-Dec-14
CS3757,27-Aug-14
CS3869,28-Aug-13
CS4698,06-Oct-12
CS5244,28-Feb-15
CS5391,24-Dec-13
CS1466,22-Feb-15
CS4069,21-Feb-12
CS4912,23-Feb-13
CS4959,06-Oct-11
CS5618,08-Sep-12
CS5787,28-Oct-14
CS4405,10-Jan-14
CS5329,18-Jun-12
CS2909,23-Dec-11
CS1598,18-Sep-11
CS5090,21-Apr-14
CS3655,09-Aug-12
CS2064,03-Feb-13
CS5479,15-Sep-13
CS4393,16-Nov-11
CS3558,26-Sep-13
CS4878,06-Oct-14
CS5176,23-Oct-11
CS2298,25-Dec-14
CS6038,04-Jan-13
CS3344,02-Jul-13
CS3968,15-Jun-12
CS1996,01-Oct-12
CS5495,05-Jun-12
CS2928,07-Oct-13
CS1159,22-Sep-13
CS3408,29-Aug-12
CS4300,22-Dec-11
CS3294,30-Mar-12
CS1497,11-Oct-11
CS4793,27-Nov-11
CS2036,05-May-13
CS5682,18-Mar-14
CS4965,12-Feb-15
CS3850,01-Feb-12
CS3956,26-Jun-14
CS1534,08-Sep-13
CS2639,12-Sep-12
CS2741,02-Dec-11
CS4479,07-Sep-14
CS1119,24-Oct-12
CS1389,27-May-14
CS6050,07-Mar-14
CS1788,15-Dec-13
CS5938,27-Sep-11
CS2229,24-Nov-11
CS4749,02-Oct-13
CS5691,18-Mar-12
CS3462,22-Jun-12
CS2364,15-Apr-14
CS1575,17-Oct-14
CS3280,11-Jun-13
CS3324,11-May-13
CS5462,12-Oct-13
CS6104,23-Aug-12
CS4438,28-Dec-14
CS3797,06-May-12
CS3134,20-Sep-14
CS6096,21-Dec-14
CS4523,19-Oct-12
CS3799,01-Jan-13
CS5964,24-Feb-12
CS3834,08-Jul-11
CS1566,31-Dec-12
CS1152,28-Dec-12
CS5316,05-Dec-11
CS5925,10-Mar-15
CS4357,07-Nov-12
CS2408,15-Jan-12
CS1371,06-Nov-13
CS1876,19-Oct-14
CS5303,24-Dec-14
CS2713,24-Jul-12
CS5907,05-Aug-13
CS4434,12-Aug-12
CS1875,19-Aug-12
CS5097,15-May-12
CS2721,19-Jul-11
CS1177,30-Aug-12
CS4973,14-Oct-13
CS4524,20-Apr-14
CS3993,15-Oct-11
CS4697,12-Sep-14
CS5962,05-Aug-13
CS5169,07-Dec-14
CS5874,30-Dec-12
CS2373,30-Aug-12
CS1933,29-Aug-13
CS1502,19-Oct-12
CS2664,27-Aug-11
CS2946,29-Feb-12
CS2966,04-Aug-11
CS4573,01-Feb-14
CS4651,28-May-11
CS4164,10-Nov-12
CS2367,28-Mar-13
CS4847,13-Nov-13
CS4468,01-May-12
CS5573,17-Nov-12
CS1129,12-Aug-12
CS4266,02-Sep-13
CS3553,29-Oct-11
CS4232,08-May-14
CS1769,21-Aug-13
CS6031,28-Mar-12
CS5446,02-Apr-12
CS3412,15-Jul-13
CS3718,30-Jun-11
CS3704,11-Apr-14
CS2577,20-May-11
CS4397,05-Jul-12
CS2887,01-Sep-13
CS3924,16-Mar-13
CS2849,16-Oct-14
CS3406,28-May-14
CS1988,24-Feb-12
CS2284,02-Aug-12
CS2194,30-Aug-11
CS3734,04-Dec-12
CS3597,19-Aug-13
CS2288,25-Apr-13
CS3933,26-Apr-13
CS1495,08-May-14
CS1326,03-Aug-11
CS1369,03-Apr-14
CS3841,04-Apr-12
CS3878,30-Jan-12
CS4810,11-Sep-12
CS5408,23-Jul-11
CS2159,05-Aug-13
CS5007,06-Jan-13
CS4685,27-Jan-14
CS3414,16-Sep-11
CS4265,25-Sep-13
CS5566,24-Nov-12
CS2024,18-Dec-12
CS4768,20-May-11
CS1504,05-May-12
CS5779,16-Feb-14
CS4251,11-Jan-12
CS2436,02-Jun-12
CS6053,31-Aug-13
CS3538,13-Dec-12
CS3540,04-Mar-15
CS6034,16-Mar-15
CS3266,28-Oct-11
CS2526,26-Jan-15
CS2449,28-Aug-12
CS2565,14-Sep-12
CS3195,19-May-13
CS1625,05-Aug-12
CS6026,29-Mar-13
CS4353,13-Jan-15
CS2619,13-Oct-13
CS4921,15-Aug-12
CS1948,04-Apr-13
CS4867,20-Oct-14
CS1316,29-Sep-12
CS5871,16-Mar-15
CS4939,16-Jul-12
CS1827,27-May-11
CS1978,21-Mar-13
CS3900,02-Nov-13
CS3544,28-Dec-14
CS2556,30-Jul-12
CS1828,26-Jan-15
CS2552,29-Jun-13
CS4317,12-Jul-12
CS2740,09-Nov-11
CS4107,26-Jun-14
CS5443,30-Oct-12
CS4647,14-Jun-12
CS1217,25-Jul-12
CS3751,09-Nov-14
CS1209,15-Aug-11
CS2290,28-Oct-11
CS1597,12-Jul-11
CS5340,30-Jul-14
CS1748,26-Jan-13
CS1276,11-Apr-14
CS2080,19-Oct-11
CS5784,21-Dec-14
CS2302,06-Jul-14
CS3174,30-May-11
CS5026,20-Sep-14
CS3145,19-Oct-12
CS2171,15-May-14
CS4999,11-Dec-14
CS4386,21-Jul-12
CS4440,13-Sep-14
CS3053,26-Apr-12
CS4135,17-Jul-14
CS5343,03-Mar-15
CS1338,14-Apr-12
CS4746,23-Dec-13
CS1222,19-Jun-14
CS5082,28-Dec-13
CS1507,04-Sep-13
CS2044,28-Aug-11
CS5619,21-Nov-12
CS1236,28-Aug-11
CS5113,22-Jul-13
CS1236,31-Jul-13
CS1359,24-Jun-12
CS2930,13-Mar-14
CS1163,28-Dec-12
CS4256,01-Mar-13
CS5029,10-Feb-14
CS3965,10-Jan-13
CS4159,02-Jun-14
CS5923,05-Dec-11
CS2094,18-Dec-14
CS5889,06-Sep-11
CS4903,19-Apr-12
CS2194,21-Aug-12
CS4429,23-Jun-11
CS4190,11-Feb-13
CS2638,03-Oct-14
CS1931,07-Jun-12
CS2862,18-Apr-12
CS5356,12-Jun-14
CS2444,21-Mar-14
CS3615,01-Nov-11
CS1174,23-Feb-14
CS2834,23-May-11
CS3925,08-Apr-14
CS4206,16-May-14
CS4210,31-Jan-12
CS5967,23-Aug-14
CS4097,22-Feb-15
CS1288,29-Oct-11
CS5059,15-May-13
CS1410,28-Feb-14
CS2158,10-Dec-11
CS1813,01-Oct-11
CS3051,08-May-14
CS4082,21-Oct-13
CS2859,03-Sep-12
CS4795,22-Jul-11
CS4138,22-Jan-13
CS3390,16-Dec-13
CS5649,05-Jan-13
CS3948,27-Jun-11
CS4400,03-May-14
CS3752,28-Mar-13
CS2122,14-Jul-13
CS3723,02-Jun-12
CS5180,30-Aug-11
CS1223,26-Mar-12
CS2082,24-Nov-14
CS2317,03-Aug-12
CS4865,12-Mar-12
CS1586,29-Jan-12
CS4185,02-Dec-11
CS2656,08-Jul-11
CS3081,28-Jun-13
CS1555,23-Oct-12
CS4680,14-Nov-11
CS4268,18-Sep-11
CS1323,22-Jun-13
CS5445,28-Jun-13
CS4483,14-Aug-13
CS4780,20-Dec-14
CS5700,30-Aug-14
CS2123,23-Sep-12
CS4721,13-May-13
CS5808,03-Apr-13
CS4734,21-Jul-12
CS2842,11-Jun-11
CS1578,18-Sep-11
CS3716,05-Jul-11
CS6041,19-Feb-15
CS1192,21-Sep-12
CS5367,13-Feb-13
CS3855,10-Feb-13
CS1643,14-Jan-13
CS3806,21-Aug-13
CS2399,05-Dec-13
CS2303,24-Sep-12
CS5724,26-Aug-14
CS5986,31-Mar-12
CS3810,20-Jan-14
CS5196,30-Jul-11
CS5374,05-Apr-12
CS2445,20-Aug-11
CS2983,15-Dec-11
CS3420,15-Oct-13
CS3002,29-Sep-14
CS3799,26-Feb-12
CS2752,11-Mar-13
CS3864,13-Aug-13
CS3105,02-May-13
CS3011,29-Jul-14
CS4914,11-Dec-12
CS3917,28-Oct-12
CS4549,21-Sep-11
CS2801,02-Feb-15
CS5578,27-Nov-12
CS4873,19-Dec-11
CS5969,12-Oct-13
CS3655,16-Mar-12
CS5120,30-Jul-11
CS4995,04-Mar-13
CS5207,25-May-11
CS2893,27-Jan-12
CS1492,07-Jul-13
CS3388,08-Mar-12
CS2460,27-Aug-11
CS5857,07-May-12
CS5780,15-Jun-13
CS2570,19-Jan-12
CS2267,29-Jun-11
CS3941,13-Jan-13
CS5695,08-Jan-15
CS5525,21-Oct-14
CS4614,22-May-14
CS5194,05-Nov-12
CS2207,27-May-12
CS3546,12-Jun-11
CS3999,02-Nov-14
CS5613,10-Mar-13
CS4341,05-Mar-14
CS2423,19-Jul-12
CS3570,05-Oct-11
CS5931,16-Jul-12
CS5586,15-Feb-13
CS3327,30-Sep-13
CS1381,27-Sep-13
CS4005,26-Sep-12
CS1931,17-May-13
CS4333,10-Jan-15
CS5331,11-Jul-12
CS2895,25-Mar-13
CS4038,04-Jul-13
CS3453,27-Jan-14
CS4676,10-Jan-12
CS3552,14-Mar-15
CS5455,08-Dec-14
CS3894,20-Aug-11
CS2785,04-Nov-13
CS3062,30-Jul-11
CS2050,07-Jan-13
CS2257,28-Jul-11
CS2069,12-Oct-13
CS4989,04-Feb-13
CS2982,09-Aug-11
CS4363,18-Feb-12
CS2556,24-Nov-12
CS4456,22-Apr-14
CS3505,12-Jan-12
CS4348,03-Feb-14
CS2493,09-Feb-14
CS2525,01-Oct-14
CS1483,24-Sep-13
CS3194,24-May-13
CS2548,07-Jun-14
CS2866,24-Feb-13
CS4278,19-Oct-11
CS2798,19-Nov-12
CS3022,14-Jan-14
CS6068,02-Dec-12
CS2377,11-Feb-12
CS5545,26-Nov-12
CS1572,09-Apr-12
CS3654,05-Feb-15
CS1996,28-Jul-13
CS3964,24-Mar-12
CS2880,03-Nov-11
CS2647,23-Aug-13
CS1250,24-Sep-12
CS5487,15-May-14
CS5928,20-Aug-13
CS4833,09-Nov-12
CS5076,21-Jun-12
CS2794,22-Apr-13
CS3762,10-Oct-11
CS4993,12-Jul-11
CS1437,19-Jan-13
CS4807,19-Feb-13
CS2906,13-Jan-15
CS1600,12-Jul-11
CS3510,15-Sep-13
CS4538,22-Jan-12
CS5218,07-Sep-13
CS5503,14-Jun-13
CS2302,24-Dec-14
CS5023,07-Dec-12
CS1703,03-Dec-13
CS2955,20-Jul-11
CS3900,18-Dec-14
CS2732,06-Jun-14
CS2447,15-Jan-13
CS3064,06-Jun-11
CS4417,27-Apr-14
CS2934,23-Aug-11
CS5352,14-Feb-14
CS4167,06-Nov-13
CS3638,21-Jul-13
CS2735,12-Apr-13
CS5429,13-Jun-12
CS5981,14-Aug-14
CS4182,25-Feb-14
CS2620,06-Mar-14
CS1202,20-Feb-13
CS1614,14-Oct-14
CS5254,10-Sep-14
CS1987,19-May-14
CS5088,11-Sep-12
CS4193,28-Sep-13
CS4440,31-Dec-11
CS4933,13-Dec-13
CS3390,23-Jul-13
CS2549,13-Jun-12
CS1249,11-Jun-11
CS2808,28-Dec-12
CS2507,25-Sep-11
CS5011,04-Dec-12
CS2349,06-Jan-12
CS5509,29-Oct-13
CS4198,20-Apr-13
CS4512,26-Aug-12
CS4331,23-Jan-12
CS2684,05-May-13
CS3804,05-Nov-13
CS5267,29-Sep-13
CS3577,24-Oct-13
CS5441,08-Apr-12
CS3270,29-Jan-12
CS1760,21-Mar-14
CS3237,11-Nov-14
CS1457,14-Jun-12
CS5433,07-Feb-12
CS5794,29-Nov-12
CS5564,28-Jan-12
CS3953,17-Aug-14
CS3399,05-Nov-13
CS1342,15-Feb-15
CS3470,15-May-12
CS2019,03-Mar-15
CS1916,24-Dec-11
CS1447,20-Jul-14
CS4101,01-Aug-13
CS2527,26-Mar-12
CS5806,13-Mar-13
CS4311,12-May-12
CS4032,08-Oct-12
CS6078,31-May-11
CS4764,12-Jul-13
CS1791,16-Mar-15
CS2003,17-Feb-12
CS3489,05-Feb-15
CS4189,04-Aug-11
CS5511,15-Mar-13
CS3238,18-Feb-12
CS3632,14-Apr-13
CS1737,08-May-12
CS3157,22-Sep-13
CS3708,20-Sep-11
CS4925,19-Dec-14
CS3757,03-Aug-12
CS4648,05-Nov-14
CS2537,25-Feb-14
CS3041,11-Mar-15
CS5636,23-Nov-13
CS1298,19-Mar-14
CS4624,02-Sep-13
CS1664,06-Mar-12
CS3745,11-Sep-11
CS4678,25-May-14
CS4608,17-Sep-11
CS5656,22-Jul-11
CS5085,06-Nov-11
CS3813,09-Aug-12
CS1980,15-Jul-11
CS2107,15-Apr-14
CS3490,26-Feb-13
CS2304,01-Dec-14
CS2714,28-Apr-14
CS1908,21-Sep-12
CS2114,30-Oct-11
CS2567,15-Mar-15
CS4400,03-May-12
CS2978,02-Nov-13
CS4839,08-Aug-13
CS2883,31-Oct-11
CS2771,04-Nov-13
CS5386,22-Dec-13
CS3471,26-Jul-14
CS1319,30-Mar-14
CS5384,29-Apr-13
CS2167,02-Aug-12
CS4141,02-Aug-11
CS1880,07-Nov-14
CS5265,21-Mar-13
CS1306,12-Mar-15
CS2073,24-Jan-13
CS2532,05-Dec-14
CS2608,30-May-11
CS4656,17-Jun-13
CS3590,25-Sep-14
CS5741,03-Aug-13
CS5217,06-Jul-11
CS4131,16-Nov-12
CS4604,12-Feb-15
CS4006,04-Apr-14
CS5988,06-May-13
CS1983,05-Jun-14
CS4614,09-Oct-12
CS4426,17-Feb-13
CS3429,25-May-11
CS3427,04-Jul-12
CS1388,30-Jan-15
CS4829,28-Dec-13
CS1250,05-May-14
CS3508,30-Jan-15
CS5630,02-Jul-11
CS5566,01-Mar-12
CS2242,10-Aug-13
CS2398,18-Mar-14
CS3921,30-Aug-12
CS4736,01-Oct-13
CS4136,13-Mar-13
CS3396,30-Mar-12
CS4762,14-Aug-13
CS3095,20-Oct-11
CS2739,24-May-13
CS5267,10-Sep-11
CS5872,17-Nov-13
CS1455,17-Aug-13
CS1987,30-May-14
CS5555,24-Nov-11
CS2269,21-Jun-14
CS3938,24-Jun-11
CS5910,30-Mar-13
CS4028,18-Mar-13
CS5517,11-Feb-14
CS2665,05-Dec-14
CS3079,06-Apr-12
CS1811,12-Apr-13
CS5066,12-Jan-13
CS3840,26-Mar-13
CS3474,25-May-14
CS1483,01-Jan-15
CS5718,12-Mar-15
CS4951,31-Mar-14
CS2176,14-Jul-14
CS2937,23-Jan-14
CS5077,20-May-14
CS5313,08-Aug-12
CS4935,02-Oct-11
CS1469,19-Mar-12
CS3880,30-Oct-13
CS3611,29-Jan-12
CS5679,05-Jan-13
CS2336,05-Aug-13
CS2403,20-Apr-14
CS2426,13-May-12
CS5685,03-May-14
CS5728,21-Sep-12
CS2626,23-Aug-12
CS2830,08-Dec-14
CS4990,21-Mar-14
CS5676,03-May-13
CS3656,03-Nov-12
CS1937,04-Jul-13
CS4842,29-Aug-12
CS1768,03-Dec-14
CS2004,22-Jun-14
CS3752,02-Aug-11
CS2976,12-Jan-14
CS1910,14-Aug-12
CS2997,03-Aug-14
CS5311,25-Mar-14
CS5000,09-Apr-13
CS4889,14-Jan-13
CS2595,28-Aug-13
CS5950,05-Dec-11
CS3228,25-Oct-13
CS3570,17-Dec-11
CS2786,17-Aug-13
CS5670,23-Dec-11
CS3508,05-Dec-12
CS3234,12-Sep-13
CS3872,13-Sep-14
CS5215,05-Sep-11
CS2710,05-May-13
CS2865,28-Jun-12
CS1330,03-Dec-14
CS4579,04-Jun-11
CS2347,01-Dec-14
CS4129,07-Oct-12
CS1691,29-Jul-11
CS5777,01-Jul-14
CS3188,05-Apr-13
CS4537,20-Dec-14
CS5621,16-Feb-15
CS3483,26-Jan-14
CS4016,04-May-13
CS3574,01-Oct-14
CS1698,24-Aug-12
CS3044,24-Dec-12
CS5636,15-Nov-13
CS3219,19-May-14
CS5402,20-Apr-12
CS2328,18-Jun-14
CS4241,05-Mar-13
CS2216,16-Mar-13
CS5334,10-Mar-12
CS2454,15-Mar-14
CS5055,27-Aug-12
CS3195,27-Oct-13
CS4268,21-Nov-11
CS3005,17-Jan-12
CS1681,25-Jul-12
CS2016,24-Jul-11
CS2275,17-Apr-13
CS4538,27-Mar-13
CS2832,10-Oct-14
CS1256,19-Apr-12
CS2033,18-Nov-13
CS2190,18-Jun-14
CS4504,28-Jun-12
CS6087,08-May-13
CS2839,26-Aug-11
CS5404,28-Jan-15
CS2188,27-Nov-13
CS3804,29-May-12
CS5863,13-Mar-15
CS1387,17-May-11
CS1898,08-Jan-13
CS1370,30-Aug-12
CS4766,27-May-11
CS5779,22-Jan-15
CS4064,05-Mar-12
CS3498,10-Sep-13
CS3141,02-Jul-14
CS2622,19-Jan-14
CS5782,25-Oct-13
CS4884,06-Nov-12
CS5232,25-Aug-14
CS5364,28-Aug-14
CS5712,15-Feb-12
CS4903,22-Jan-15
CS1304,15-Jul-12
CS3664,10-Feb-13
CS1436,22-Apr-12
CS4646,09-Nov-14
CS5569,18-Jan-12
CS1982,24-Apr-13
CS3734,21-Nov-12
CS1166,08-Dec-14
CS3468,06-Dec-13
CS1475,19-Oct-12
CS5926,16-Feb-15
CS1877,06-Aug-11
CS1980,07-May-14
CS3907,03-Oct-11
CS5175,16-Dec-14
CS5177,17-Apr-13
CS3734,22-Feb-13
CS1766,05-Jun-13
CS3439,29-Dec-13
CS1214,21-May-13
CS5198,07-Mar-13
CS2694,23-Sep-12
CS4328,17-Dec-14
CS3035,19-Sep-13
CS3340,12-Jan-15
CS4612,14-Aug-14
CS3858,15-Nov-12
CS5131,18-May-12
CS3144,09-Jan-15
CS2292,07-Nov-12
CS1313,14-Jan-12
CS3287,01-Sep-11
CS4380,01-Nov-12
CS2699,18-Jul-11
CS1816,08-May-13
CS4496,14-Jun-14
CS4631,15-Jul-13
CS5219,13-Jun-11
CS2437,07-Oct-11
CS4421,16-Jun-12
CS2153,20-Dec-12
CS4845,14-Mar-15
CS2252,02-Jun-13
CS5359,28-Jul-11
CS4692,04-Sep-14
CS3241,16-Nov-14
CS3928,17-Sep-14
CS5920,04-Apr-14
CS3559,12-Nov-14
CS1486,31-Aug-14
CS2370,28-Sep-13
CS5848,08-Feb-15
CS4398,05-Mar-15
CS2889,21-May-14
CS2289,07-Oct-12
CS4778,07-Feb-14
CS1919,08-Dec-12
CS1938,27-May-11
CS2481,10-Nov-14
CS2834,16-Jul-14
CS3595,11-Jan-13
CS5257,25-Jul-12
CS1250,13-Jul-12
CS3244,26-Mar-13
CS4903,05-Jul-13
CS1640,28-Nov-11
CS6024,25-Aug-12
CS4596,27-Dec-13
CS4376,17-Apr-13
CS3383,30-Jan-15
CS1443,26-Mar-14
CS5199,17-Aug-14
CS5386,24-Aug-14
CS1285,19-Dec-12
CS4726,13-Nov-12
CS4436,13-Jul-14
CS4553,19-Nov-11
CS2540,01-Mar-14
CS3005,18-May-11
CS4332,26-Dec-11
CS3959,31-Jul-12
CS2871,30-May-11
CS4374,12-May-14
CS4832,29-Nov-11
CS2646,19-Feb-15
CS3830,25-Dec-14
CS2049,29-May-11
CS4307,21-May-13
CS2999,03-Oct-11
CS3074,06-May-12
CS2636,30-Apr-12
CS1419,08-Dec-13
CS5937,03-Sep-14
CS2842,11-Jul-13
CS6068,19-Jul-14
CS1377,21-Oct-12
CS4149,09-Sep-14
CS4710,01-Nov-13
CS4329,26-Sep-12
CS2070,02-Mar-12
CS3000,24-Aug-14
CS6054,14-Jan-13
CS1728,02-May-14
CS1348,26-May-14
CS1244,13-Jun-12
CS5207,10-Jul-13
CS5432,25-Nov-14
CS4870,28-Jun-13
CS5364,14-Jul-13
CS1763,23-Nov-11
CS3561,22-Aug-13
CS4629,29-May-11
CS2755,04-Aug-11
CS2348,12-Aug-14
CS1778,02-Feb-14
CS2266,23-Feb-15
CS4736,16-Jul-13
CS5674,06-Feb-12
CS5857,05-Mar-15
CS5254,16-Jul-13
CS4147,20-Dec-12
CS2324,17-Sep-13
CS1946,01-Dec-11
CS3461,16-Dec-11
CS4593,08-Mar-14
CS1728,15-Jul-13
CS3672,23-Jan-15
CS3724,13-Apr-12
CS5458,29-Feb-12
CS2668,06-Nov-13
CS4550,18-Aug-12
CS1738,09-Dec-11
CS2142,17-Jun-12
CS4909,10-Feb-14
CS4229,21-Nov-11
CS4000,26-Feb-13
CS1992,25-Aug-11
CS2855,11-May-12
CS3532,14-Sep-13
CS3113,10-Feb-13
CS5805,01-Dec-12
CS4790,25-Nov-11
CS4254,26-Nov-14
CS1702,14-May-14
CS5837,06-Nov-11
CS5833,27-Apr-12
CS4312,08-Oct-13
CS3864,24-Apr-14
CS5245,02-Aug-14
CS4006,29-Dec-14
CS5354,05-Dec-14
CS5419,15-Jun-14
CS5868,23-Jul-13
CS3383,11-Apr-14
CS4833,22-Jul-12
CS5337,24-Dec-11
CS1748,07-Oct-12
CS2579,04-Jan-12
CS1450,30-Nov-14
CS1873,17-Dec-11
CS4364,28-Dec-14
CS2443,12-Jul-12
CS2158,07-May-12
CS4715,26-Jan-15
CS1280,01-Dec-13
CS2986,26-Dec-14
CS2899,05-Apr-13
CS3005,07-Jan-13
CS1588,15-Oct-11
CS6103,07-Apr-13
CS1625,07-Dec-12
CS3548,08-Jun-11
CS4388,25-May-12
CS2604,04-Nov-14
CS1493,15-Aug-14
CS2341,04-Jan-12
CS2468,23-Jul-14
CS5184,14-May-13
CS3600,22-Mar-14
CS4572,06-Jan-14
CS2687,19-Jul-11
CS1439,19-Jul-14
CS3141,29-Jan-15
CS3164,01-Aug-14
CS5638,31-Jul-11
CS5940,15-Sep-11
CS3710,27-May-14
CS3835,22-Jun-12
CS5166,29-Jun-12
CS2649,02-Jan-14
CS1967,21-Mar-14
CS4446,01-Jul-13
CS1548,09-Feb-15
CS1308,29-Oct-12
CS5213,29-Nov-13
CS5978,08-Mar-13
CS1364,02-May-14
CS1856,21-Jan-14
CS2318,29-Jun-14
CS1368,12-Mar-15
CS5297,14-Nov-12
CS1620,04-Apr-13
CS3101,09-May-12
CS4064,26-Oct-12
CS5403,03-Mar-15
CS1384,30-Jun-13
CS4390,11-Oct-12
CS6055,07-Apr-12
CS2232,13-Jul-11
CS1480,05-Jun-13
CS5174,30-Sep-12
CS1198,24-Feb-14
CS3224,17-Feb-14
CS4625,23-Aug-11
CS5879,27-Jan-14
CS1895,15-May-12
CS4688,08-May-14
CS1113,08-Oct-12
CS2481,01-Aug-14
CS2826,09-Jun-11
CS4265,29-Sep-12
CS2663,02-Jan-15
CS3510,07-Dec-11
CS4522,28-Mar-13
CS3095,30-Aug-14
CS1857,26-Jan-14
CS5262,01-Jul-11
CS2393,10-Oct-11
CS5293,04-Jan-14
CS5881,18-Jan-13
CS5514,27-Sep-12
CS3519,25-Jun-12
CS4145,02-Jun-12
CS1115,23-Apr-12
CS1690,30-May-14
CS1406,20-May-11
CS4688,14-Aug-13
CS4943,21-Feb-14
CS4590,13-Sep-14
CS4880,13-Aug-13
CS3406,25-Mar-13
CS3052,04-Oct-12
CS4497,03-Jan-12
CS3531,28-Feb-12
CS1376,22-Feb-12
CS5422,10-Dec-11
